Timestamp,Name,Value
5.067368,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",false
159.007784,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",true
163.665712,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",false
187.328464,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",true
193.34216,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",false
213.048342,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",true
218.85996,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",false
262.217618,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",true
270.142886,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",false
