Timestamp,Name,Value
5.104943,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",false
308.997275,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",true
314.650263,"NT:/LiveWindow/Ungrouped/Compressor[51]/Enabled",false
